date, time, scenario, factor, error, table, query, run, total_runs, time_original, time_distorted, tuple_amount_original, tuple_amount_distorted, tuple_amount_intersection, recall, precision
2025_09_13,21_02_26,duplication,1,0.01,supplier,Q9,4,50,3266.14,7167.54,175,175,168,0.96,0.96
2025_09_13,21_02_27,duplication,1,0.01,supplier,Q11,4,50,230.77,235.65,1048,1048,1048,1,1
2025_09_13,21_02_57,duplication,1,0.01,supplier,Q15,4,50,14775.05,14780.47,1,1,1,1,1
2025_09_13,21_02_59,duplication,1,0.01,supplier,Q20,4,50,635.71,571.41,187,187,187,1,1
2025_09_13,21_04_59,duplication,1,0.01,supplier,Q21,4,50,12048.58,107047.67,406,406,406,1,1
2025_09_13,21_05_03,duplication,1,0.01,part,Q2,4,50,360.32,381.59,459,459,459,1,1
2025_09_13,21_05_11,duplication,1,0.01,part,Q8,4,50,6366.04,560.54,2,2,2,1,1
2025_09_13,21_05_18,duplication,1,0.01,part,Q9,4,50,3296.74,3132.78,175,175,175,1,1
2025_09_13,21_05_45,duplication,1,0.01,part,Q14,4,50,6951.97,20178.76,1,1,0,0,0
2025_09_13,21_05_48,duplication,1,0.01,part,Q16,4,50,929.95,956.46,18304,18304,18304,1,1
2025_09_13,21_05_49,duplication,1,0.01,part,Q17,4,50,729.82,733.37,1,1,1,1,1
2025_09_13,21_05_50,duplication,1,0.01,part,Q19,4,50,399.75,416.38,1,1,1,1,1
2025_09_13,21_05_52,duplication,1,0.01,part,Q20,4,50,598.55,605.78,183,183,183,1,1
2025_09_13,21_06_37,duplication,1,0.01,partsupp,Q2,4,50,322.56,412.67,506,506,506,1,1
2025_09_13,21_06_44,duplication,1,0.01,partsupp,Q9,4,50,3166.14,3322.69,175,175,175,1,1
2025_09_13,21_06_45,duplication,1,0.01,partsupp,Q11,4,50,231.25,413.84,1225,1225,1225,1,1
2025_09_13,21_06_48,duplication,1,0.01,partsupp,Q16,4,50,1112.28,1162.71,18243,18243,18243,1,1
2025_09_13,21_14_37,duplication,1,0.01,lineitem,Q1,4,50,21649.01,21528.59,4,4,0,0,0
2025_09_13,21_14_47,duplication,1,0.01,lineitem,Q3,4,50,3053.49,5602.39,11231,11231,11227,0.999643843,0.999643843
2025_09_13,21_14_51,duplication,1,0.01,lineitem,Q4,4,50,2086.49,2379.92,5,5,5,1,1
2025_09_13,21_14_56,duplication,1,0.01,lineitem,Q5,4,50,1907.08,2510.82,5,5,5,1,1
2025_09_13,21_15_11,duplication,1,0.01,lineitem,Q6,4,50,7054.06,7618.79,1,1,0,0,0
2025_09_13,21_15_16,duplication,1,0.01,lineitem,Q7,4,50,2067.5,3396.38,4,4,4,1,1
2025_09_13,21_15_30,duplication,1,0.01,lineitem,Q8,4,50,6222.97,6966.56,2,2,2,1,1
2025_09_13,21_15_37,duplication,1,0.01,lineitem,Q9,4,50,3199.71,3395.83,175,175,144,0.822857143,0.822857143
2025_09_13,21_15_45,duplication,1,0.01,lineitem,Q10,4,50,3650.44,3810.91,38271,38271,38257,0.999634188,0.999634188
2025_09_13,21_16_03,duplication,1,0.01,lineitem,Q12,4,50,8152.04,8962.4,2,2,0,0,0
2025_09_13,21_16_18,duplication,1,0.01,lineitem,Q14,4,50,7051.2,7739.46,1,1,0,0,0
2025_09_13,21_16_48,duplication,1,0.01,lineitem,Q15,4,50,14919.24,15134.92,1,1,1,1,1
2025_09_13,21_16_50,duplication,1,0.01,lineitem,Q17,4,50,799.76,754.3,1,1,1,1,1
2025_09_13,21_17_16,duplication,1,0.01,lineitem,Q18,4,50,9322.56,16365.09,697,705,697,1,0.988652482
2025_09_13,21_17_17,duplication,1,0.01,lineitem,Q19,4,50,389.74,403.61,1,1,1,1,1
2025_09_13,21_17_19,duplication,1,0.01,lineitem,Q20,4,50,604.43,611.16,200,200,200,1,1
2025_09_13,21_17_47,duplication,1,0.01,lineitem,Q21,4,50,11889.63,15514.22,396,396,396,1,1
2025_09_13,21_18_09,duplication,1,0.01,region,Q2,5,50,954.15,867.2,455,455,455,1,1
2025_09_13,21_18_14,duplication,1,0.01,region,Q5,5,50,2450.08,1919.24,5,5,5,1,1
2025_09_13,21_18_26,duplication,1,0.01,region,Q8,5,50,6260.81,6116.28,2,2,2,1,1
2025_09_13,21_18_29,duplication,1,0.01,nation,Q2,5,50,368.84,1496.1,476,476,476,1,1
2025_09_13,21_18_33,duplication,1,0.01,nation,Q5,5,50,1998.32,1854.45,5,5,5,1,1
2025_09_13,21_18_37,duplication,1,0.01,nation,Q7,5,50,1991.34,1670.71,4,4,4,1,1
2025_09_13,21_19_31,duplication,1,0.01,nation,Q8,5,50,6208.55,47685.02,2,2,0,0,0
2025_09_13,21_19_42,duplication,1,0.01,nation,Q9,5,50,3258.24,7186.59,175,175,168,0.96,0.96
2025_09_13,21_19_54,duplication,1,0.01,nation,Q10,5,50,3372.07,7362.21,35593,35593,34219,0.961396904,0.961396904
2025_09_13,21_19_55,duplication,1,0.01,nation,Q11,5,50,229.83,256.05,979,979,979,1,1
2025_09_13,21_19_57,duplication,1,0.01,nation,Q20,5,50,573.23,586.49,190,190,190,1,1
2025_09_13,21_20_22,duplication,1,0.01,nation,Q21,5,50,12186.63,12160.81,390,390,390,1,1
2025_09_13,21_20_33,duplication,1,0.01,customer,Q3,5,50,2846.57,2890.48,11479,11479,11478,0.999912884,0.999912884
2025_09_13,21_20_37,duplication,1,0.01,customer,Q5,5,50,2080.36,1936.94,5,5,5,1,1
2025_09_13,21_20_42,duplication,1,0.01,customer,Q7,5,50,2040.62,1999.46,4,4,4,1,1
2025_09_13,21_20_52,duplication,1,0.01,customer,Q8,5,50,6212.64,4103.87,2,2,2,1,1
2025_09_13,21_21_04,duplication,1,0.01,customer,Q10,5,50,3618.5,7062.4,37618,37618,37614,0.999893668,0.999893668
2025_09_13,21_21_17,duplication,1,0.01,customer,Q13,5,50,5962.06,6619.95,42,46,26,0.619047619,0.565217391
2025_09_13,21_21_39,duplication,1,0.01,customer,Q18,5,50,9205.19,12723.07,756,756,756,1,1
2025_09_13,21_21_41,duplication,1,0.01,customer,Q22,5,50,531.43,571.67,7,7,5,0.714285714,0.714285714
2025_09_13,21_22_44,duplication,1,0.01,orders,Q3,5,50,2994.51,3585.3,11365,11365,11365,1,1
2025_09_13,21_22_48,duplication,1,0.01,orders,Q4,5,50,2041.26,2176.95,5,5,2,0.4,0.4
2025_09_13,21_22_53,duplication,1,0.01,orders,Q5,5,50,1997.08,2099.33,5,5,4,0.8,0.8
2025_09_13,21_22_57,duplication,1,0.01,orders,Q7,5,50,1999.62,2469.24,4,4,2,0.5,0.5
2025_09_13,21_23_10,duplication,1,0.01,orders,Q8,5,50,6345.04,6450.71,2,2,2,1,1
2025_09_13,21_24_05,duplication,1,0.01,orders,Q9,5,50,3382.4,50274.28,175,175,145,0.828571429,0.828571429
2025_09_13,21_24_13,duplication,1,0.01,orders,Q10,5,50,3521.05,3863.44,37607,37607,37599,0.999787274,0.999787274
2025_09_13,21_24_37,duplication,1,0.01,orders,Q12,5,50,8064.55,15331.73,2,2,0,0,0
2025_09_13,21_24_49,duplication,1,0.01,orders,Q13,5,50,6045.5,6315.12,42,42,10,0.238095238,0.238095238
2025_09_13,21_25_09,duplication,1,0.01,orders,Q18,5,50,9345.6,9320.64,823,823,823,1,1
2025_09_13,21_25_34,duplication,1,0.01,orders,Q21,5,50,12193.99,12343.12,421,421,421,1,1
2025_09_13,21_25_35,duplication,1,0.01,orders,Q22,5,50,567.21,556.67,7,7,7,1,1
2025_09_13,21_25_48,duplication,1,0.01,supplier,Q2,5,50,360.24,7928.92,488,488,488,1,1
2025_09_13,21_28_54,duplication,1,0.01,supplier,Q5,5,50,1943.67,183156.75,5,5,5,1,1
2025_09_13,21_31_02,duplication,1,0.01,supplier,Q7,5,50,2087.51,125842.49,4,4,4,1,1
2025_09_13,21_31_09,duplication,1,0.01,supplier,Q8,5,50,6348.84,516.4,2,2,2,1,1
2025_09_13,21_31_20,duplication,1,0.01,supplier,Q9,5,50,3199.9,7228.01,175,175,168,0.96,0.96
2025_09_13,21_31_21,duplication,1,0.01,supplier,Q11,5,50,242.71,258.77,1289,1289,1289,1,1
2025_09_13,21_31_51,duplication,1,0.01,supplier,Q15,5,50,14853.03,14586.28,1,1,1,1,1
2025_09_13,21_31_53,duplication,1,0.01,supplier,Q20,5,50,643.3,573.31,169,169,169,1,1
2025_09_13,21_34_01,duplication,1,0.01,supplier,Q21,5,50,12339.4,115647.44,438,438,438,1,1
2025_09_13,21_34_06,duplication,1,0.01,part,Q2,5,50,340.91,394.84,477,478,477,1,0.99790795
2025_09_13,21_34_13,duplication,1,0.01,part,Q8,5,50,6279.14,584.54,2,2,2,1,1
2025_09_13,21_34_20,duplication,1,0.01,part,Q9,5,50,3478.55,3199.72,175,175,159,0.908571429,0.908571429
2025_09_13,21_34_48,duplication,1,0.01,part,Q14,5,50,7285.89,20149.53,1,1,0,0,0
2025_09_13,21_34_51,duplication,1,0.01,part,Q16,5,50,955.93,1005.15,18294,18294,18294,1,1
2025_09_13,21_34_53,duplication,1,0.01,part,Q17,5,50,754.49,785.97,1,1,1,1,1
2025_09_13,21_34_54,duplication,1,0.01,part,Q19,5,50,389.28,450.12,1,1,1,1,1
2025_09_13,21_34_55,duplication,1,0.01,part,Q20,5,50,584.09,630.23,171,171,171,1,1
2025_09_13,21_35_40,duplication,1,0.01,partsupp,Q2,5,50,357.32,412.43,476,476,476,1,1
2025_09_13,21_35_47,duplication,1,0.01,partsupp,Q9,5,50,3231.82,3304.91,175,175,148,0.845714286,0.845714286
2025_09_13,21_35_49,duplication,1,0.01,partsupp,Q11,5,50,244.31,521.79,907,907,905,0.997794928,0.997794928
2025_09_13,21_35_52,duplication,1,0.01,partsupp,Q16,5,50,997.15,1292.71,18223,18223,18223,1,1
2025_09_13,21_43_39,duplication,1,0.01,lineitem,Q1,5,50,21065.24,21889.28,4,4,0,0,0
2025_09_13,21_43_49,duplication,1,0.01,lineitem,Q3,5,50,3112.15,5662.91,11375,11375,11371,0.999648352,0.999648352
2025_09_13,21_43_53,duplication,1,0.01,lineitem,Q4,5,50,1993.97,2326.52,5,5,5,1,1
2025_09_13,21_43_58,duplication,1,0.01,lineitem,Q5,5,50,1926.77,2563.14,5,5,5,1,1
2025_09_13,21_44_12,duplication,1,0.01,lineitem,Q6,5,50,6554.64,7505.33,1,1,0,0,0
2025_09_13,21_44_18,duplication,1,0.01,lineitem,Q7,5,50,2103.18,3416.21,4,4,3,0.75,0.75
2025_09_13,21_44_32,duplication,1,0.01,lineitem,Q8,5,50,6328.04,7155.27,2,2,2,1,1
2025_09_13,21_44_39,duplication,1,0.01,lineitem,Q9,5,50,3164.54,3391.97,175,175,148,0.845714286,0.845714286
2025_09_13,21_44_48,duplication,1,0.01,lineitem,Q10,5,50,3723.17,3864.24,38182,38182,38172,0.999738096,0.999738096
2025_09_13,21_45_06,duplication,1,0.01,lineitem,Q12,5,50,8179.91,9548.99,2,2,0,0,0
2025_09_13,21_45_21,duplication,1,0.01,lineitem,Q14,5,50,6963.1,8039.22,1,1,0,0,0
2025_09_13,21_45_51,duplication,1,0.01,lineitem,Q15,5,50,14872.32,14762.12,1,1,1,1,1
2025_09_13,21_45_52,duplication,1,0.01,lineitem,Q17,5,50,650.23,718.45,1,1,1,1,1
2025_09_13,21_46_18,duplication,1,0.01,lineitem,Q18,5,50,9203.49,16321.57,697,702,697,1,0.992877493
2025_09_13,21_46_19,duplication,1,0.01,lineitem,Q19,5,50,381.94,402.03,1,1,1,1,1
2025_09_13,21_46_21,duplication,1,0.01,lineitem,Q20,5,50,714.83,608.63,181,181,181,1,1
2025_09_13,21_46_49,duplication,1,0.01,lineitem,Q21,5,50,12142.34,14867.21,396,396,394,0.994949495,0.994949495
2025_09_13,21_47_09,duplication,1,0.01,region,Q2,6,50,325.84,336.05,457,457,457,1,1
2025_09_13,21_47_13,duplication,1,0.01,region,Q5,6,50,1921.93,1867.74,5,5,5,1,1
2025_09_13,21_47_26,duplication,1,0.01,region,Q8,6,50,6183.13,6230.3,2,2,2,1,1
2025_09_13,21_47_28,duplication,1,0.01,nation,Q2,6,50,400.76,1541.81,449,449,449,1,1
2025_09_13,21_47_32,duplication,1,0.01,nation,Q5,6,50,1883.12,1906.94,5,5,5,1,1
2025_09_13,21_47_36,duplication,1,0.01,nation,Q7,6,50,2109.01,1698.57,4,4,4,1,1
2025_09_13,21_48_32,duplication,1,0.01,nation,Q8,6,50,7258.69,48024.93,2,2,0,0,0
2025_09_13,21_48_43,duplication,1,0.01,nation,Q9,6,50,3222.75,7256.53,175,175,168,0.96,0.96
2025_09_13,21_48_55,duplication,1,0.01,nation,Q10,6,50,3523.15,7392.17,37922,37922,36472,0.96176362,0.96176362
2025_09_13,21_48_56,duplication,1,0.01,nation,Q11,6,50,251.32,248.43,699,699,699,1,1
2025_09_13,21_48_58,duplication,1,0.01,nation,Q20,6,50,570.58,578.65,183,183,183,1,1
2025_09_13,21_49_23,duplication,1,0.01,nation,Q21,6,50,12005.52,12123.81,380,380,380,1,1
2025_09_13,21_49_35,duplication,1,0.01,customer,Q3,6,50,2908.39,3003.54,11613,11613,11612,0.99991389,0.99991389
2025_09_13,21_49_39,duplication,1,0.01,customer,Q5,6,50,2042.74,1933.21,5,5,3,0.6,0.6
2025_09_13,21_49_43,duplication,1,0.01,customer,Q7,6,50,2073.28,2055.65,4,4,2,0.5,0.5
2025_09_13,21_49_54,duplication,1,0.01,customer,Q8,6,50,6178.73,4179.58,2,2,2,1,1
2025_09_13,21_50_06,duplication,1,0.01,customer,Q10,6,50,3733.32,7206.79,37859,37859,37855,0.999894345,0.999894345
2025_09_13,21_50_19,duplication,1,0.01,customer,Q13,6,50,5909.28,6586.34,42,45,29,0.69047619,0.644444444
2025_09_13,21_50_42,duplication,1,0.01,customer,Q18,6,50,9316.89,12793.77,823,823,823,1,1
2025_09_13,21_50_43,duplication,1,0.01,customer,Q22,6,50,570.68,595.66,7,7,7,1,1
2025_09_13,21_51_46,duplication,1,0.01,orders,Q3,6,50,3059.33,3566.9,11402,11402,11400,0.999824592,0.999824592
2025_09_13,21_51_50,duplication,1,0.01,orders,Q4,6,50,2048.83,2265.87,5,5,2,0.4,0.4
2025_09_13,21_51_55,duplication,1,0.01,orders,Q5,6,50,1912.6,2018.2,5,5,5,1,1
2025_09_13,21_51_59,duplication,1,0.01,orders,Q7,6,50,2039.33,2355.54,4,4,4,1,1
2025_09_13,21_52_12,duplication,1,0.01,orders,Q8,6,50,6200.68,6605.29,2,2,2,1,1
2025_09_13,21_53_07,duplication,1,0.01,orders,Q9,6,50,3253.23,50653.49,175,175,147,0.84,0.84
2025_09_13,21_53_15,duplication,1,0.01,orders,Q10,6,50,3517,3661.6,35593,35593,35587,0.999831428,0.999831428
2025_09_13,21_53_39,duplication,1,0.01,orders,Q12,6,50,8198.3,15302.54,2,2,0,0,0
2025_09_13,21_53_51,duplication,1,0.01,orders,Q13,6,50,5848.39,6399.76,42,42,17,0.404761905,0.404761905
2025_09_13,21_54_11,duplication,1,0.01,orders,Q18,6,50,9213.12,9441.04,917,917,917,1,1
2025_09_13,21_54_36,duplication,1,0.01,orders,Q21,6,50,12221.61,12378.97,401,401,401,1,1
2025_09_13,21_54_37,duplication,1,0.01,orders,Q22,6,50,523.51,505,7,7,7,1,1
2025_09_13,21_54_50,duplication,1,0.01,supplier,Q2,6,50,345.8,7936.16,476,476,476,1,1
2025_09_13,21_57_55,duplication,1,0.01,supplier,Q5,6,50,1932.75,182208.24,5,5,5,1,1
2025_09_13,22_00_05,duplication,1,0.01,supplier,Q7,6,50,2174.43,128005.64,4,4,4,1,1
2025_09_13,22_00_12,duplication,1,0.01,supplier,Q8,6,50,6162.55,541.19,2,2,2,1,1
2025_09_13,22_00_23,duplication,1,0.01,supplier,Q9,6,50,3186.67,6941.47,175,175,168,0.96,0.96
2025_09_13,22_00_24,duplication,1,0.01,supplier,Q11,6,50,271.55,301.26,699,699,699,1,1
2025_09_13,22_00_54,duplication,1,0.01,supplier,Q15,6,50,14953.83,14740.69,1,1,1,1,1
2025_09_13,22_00_56,duplication,1,0.01,supplier,Q20,6,50,536.36,559.29,192,192,192,1,1
2025_09_13,22_03_01,duplication,1,0.01,supplier,Q21,6,50,11986.91,112656.06,415,415,415,1,1
2025_09_13,22_03_06,duplication,1,0.01,part,Q2,6,50,367.48,411.29,510,510,510,1,1
2025_09_13,22_03_13,duplication,1,0.01,part,Q8,6,50,6333.3,553.15,2,2,2,1,1
2025_09_13,22_03_20,duplication,1,0.01,part,Q9,6,50,3216.73,3100.05,175,175,149,0.851428571,0.851428571
2025_09_13,22_03_47,duplication,1,0.01,part,Q14,6,50,7085.99,19963.48,1,1,0,0,0
2025_09_13,22_03_50,duplication,1,0.01,part,Q16,6,50,932.91,992.99,18334,18334,18334,1,1
2025_09_13,22_03_52,duplication,1,0.01,part,Q17,6,50,732.49,760.08,1,1,1,1,1
2025_09_13,22_03_53,duplication,1,0.01,part,Q19,6,50,386.53,440.99,1,1,1,1,1
2025_09_13,22_03_55,duplication,1,0.01,part,Q20,6,50,584.9,614.9,164,164,164,1,1
2025_09_13,22_04_40,duplication,1,0.01,partsupp,Q2,6,50,336.12,390.55,460,460,460,1,1
2025_09_13,22_04_47,duplication,1,0.01,partsupp,Q9,6,50,3343.71,3361.61,175,175,156,0.891428571,0.891428571
2025_09_13,22_04_48,duplication,1,0.01,partsupp,Q11,6,50,290.9,464.18,753,754,752,0.998671979,0.99734748
2025_09_13,22_04_51,duplication,1,0.01,partsupp,Q16,6,50,946.22,1190.47,18216,18216,18216,1,1
2025_09_13,22_12_47,duplication,1,0.01,lineitem,Q1,6,50,21447.81,22959.63,4,4,0,0,0
2025_09_13,22_12_57,duplication,1,0.01,lineitem,Q3,6,50,3319.67,5717.29,11480,11480,11475,0.99956446,0.99956446
2025_09_13,22_13_02,duplication,1,0.01,lineitem,Q4,6,50,2067.62,2228.5,5,5,5,1,1
2025_09_13,22_13_07,duplication,1,0.01,lineitem,Q5,6,50,1909.93,2657.62,5,5,5,1,1
2025_09_13,22_13_21,duplication,1,0.01,lineitem,Q6,6,50,6599.51,7703.32,1,1,0,0,0
2025_09_13,22_13_27,duplication,1,0.01,lineitem,Q7,6,50,2079.68,3390.84,4,4,3,0.75,0.75
2025_09_13,22_13_41,duplication,1,0.01,lineitem,Q8,6,50,6296.46,7151.76,2,2,2,1,1
2025_09_13,22_13_48,duplication,1,0.01,lineitem,Q9,6,50,3382.64,3454.03,175,175,146,0.834285714,0.834285714
2025_09_13,22_13_57,duplication,1,0.01,lineitem,Q10,6,50,3589.14,3884.76,37633,37633,37620,0.999654558,0.999654558
2025_09_13,22_14_14,duplication,1,0.01,lineitem,Q12,6,50,8134.58,9210.43,2,2,0,0,0
2025_09_13,22_14_30,duplication,1,0.01,lineitem,Q14,6,50,7028.14,8154.47,1,1,0,0,0
2025_09_13,22_15_00,duplication,1,0.01,lineitem,Q15,6,50,15092.44,14950.84,1,1,1,1,1
2025_09_13,22_15_02,duplication,1,0.01,lineitem,Q17,6,50,744.23,801.5,1,1,1,1,1
2025_09_13,22_15_28,duplication,1,0.01,lineitem,Q18,6,50,9204.43,16483.65,917,931,916,0.998909487,0.983888292
2025_09_13,22_15_29,duplication,1,0.01,lineitem,Q19,6,50,390.18,389.82,1,1,1,1,1
2025_09_13,22_15_31,duplication,1,0.01,lineitem,Q20,6,50,599.41,665.16,168,168,168,1,1
2025_09_13,22_15_59,duplication,1,0.01,lineitem,Q21,6,50,11932.57,14878.04,415,415,415,1,1
2025_09_13,22_16_18,duplication,1,0.01,region,Q2,7,50,326.24,366.88,474,474,474,1,1
2025_09_13,22_16_22,duplication,1,0.01,region,Q5,7,50,1973.82,1910.44,5,5,5,1,1
2025_09_13,22_16_35,duplication,1,0.01,region,Q8,7,50,6230.57,6228.45,2,2,2,1,1
2025_09_13,22_16_38,duplication,1,0.01,nation,Q2,7,50,397.51,1670.71,463,463,463,1,1
2025_09_13,22_16_42,duplication,1,0.01,nation,Q5,7,50,1937.44,1951.87,5,5,5,1,1
2025_09_13,22_16_46,duplication,1,0.01,nation,Q7,7,50,2181.36,1595.01,4,4,4,1,1
2025_09_13,22_17_50,duplication,1,0.01,nation,Q8,7,50,6153.96,58038.47,2,2,0,0,0
2025_09_13,22_18_01,duplication,1,0.01,nation,Q9,7,50,3174,7285.74,175,175,168,0.96,0.96
2025_09_13,22_18_14,duplication,1,0.01,nation,Q10,7,50,3536.76,7412.95,37728,37728,36190,0.959234521,0.959234521
2025_09_13,22_18_15,duplication,1,0.01,nation,Q11,7,50,293.45,262.79,888,888,888,1,1
2025_09_13,22_18_17,duplication,1,0.01,nation,Q20,7,50,556.69,581.93,177,177,177,1,1
2025_09_13,22_18_41,duplication,1,0.01,nation,Q21,7,50,12055.57,12054.32,393,393,393,1,1
2025_09_13,22_18_53,duplication,1,0.01,customer,Q3,7,50,2893.64,2839.92,11426,11426,11426,1,1
2025_09_13,22_18_58,duplication,1,0.01,customer,Q5,7,50,2120.65,1914.43,5,5,4,0.8,0.8
2025_09_13,22_19_02,duplication,1,0.01,customer,Q7,7,50,2102.98,2016.87,4,4,2,0.5,0.5
2025_09_13,22_19_12,duplication,1,0.01,customer,Q8,7,50,6152.36,4063.69,2,2,1,0.5,0.5
2025_09_13,22_19_24,duplication,1,0.01,customer,Q10,7,50,3587.84,7048.13,37972,37972,37969,0.999920994,0.999920994
2025_09_13,22_19_37,duplication,1,0.01,customer,Q13,7,50,6074.41,6750.27,42,44,24,0.571428571,0.545454545
2025_09_13,22_20_00,duplication,1,0.01,customer,Q18,7,50,9165.03,12732.24,756,756,756,1,1
2025_09_13,22_20_01,duplication,1,0.01,customer,Q22,7,50,495.02,584.19,7,7,4,0.571428571,0.571428571
2025_09_13,22_21_05,duplication,1,0.01,orders,Q3,7,50,2797.49,3936.11,11410,11410,11409,0.999912358,0.999912358
2025_09_13,22_21_10,duplication,1,0.01,orders,Q4,7,50,2078.94,2161.73,5,5,0,0,0
2025_09_13,22_21_14,duplication,1,0.01,orders,Q5,7,50,1921.29,2066.94,5,5,5,1,1
2025_09_13,22_21_19,duplication,1,0.01,orders,Q7,7,50,2169.01,2380.72,4,4,4,1,1
2025_09_13,22_21_31,duplication,1,0.01,orders,Q8,7,50,6228.04,6444.53,2,2,2,1,1
2025_09_13,22_22_25,duplication,1,0.01,orders,Q9,7,50,3443.92,49672.74,175,175,146,0.834285714,0.834285714
2025_09_13,22_22_34,duplication,1,0.01,orders,Q10,7,50,3725.81,3888.56,37967,37967,37960,0.999815629,0.999815629
2025_09_13,22_22_58,duplication,1,0.01,orders,Q12,7,50,8034.15,15003.22,2,2,0,0,0
2025_09_13,22_23_11,duplication,1,0.01,orders,Q13,7,50,6013.77,6795.5,42,42,15,0.357142857,0.357142857
2025_09_13,22_23_30,duplication,1,0.01,orders,Q18,7,50,9086.99,9449.69,756,756,756,1,1
2025_09_13,22_23_55,duplication,1,0.01,orders,Q21,7,50,12132.84,12242.71,373,373,373,1,1
2025_09_13,22_23_56,duplication,1,0.01,orders,Q22,7,50,517.74,530.81,7,7,7,1,1
2025_09_13,22_24_10,duplication,1,0.01,supplier,Q2,7,50,364.93,8050.11,499,499,499,1,1
2025_09_13,22_27_17,duplication,1,0.01,supplier,Q5,7,50,2005.89,184307.2,5,5,4,0.8,0.8
2025_09_13,22_29_31,duplication,1,0.01,supplier,Q7,7,50,1995.2,132206.06,4,4,4,1,1
2025_09_13,22_29_38,duplication,1,0.01,supplier,Q8,7,50,6442.1,517.92,2,2,2,1,1
2025_09_13,22_29_49,duplication,1,0.01,supplier,Q9,7,50,3145.22,6828.17,175,175,170,0.971428571,0.971428571
2025_09_13,22_29_50,duplication,1,0.01,supplier,Q11,7,50,247.23,265.72,741,741,741,1,1
2025_09_13,22_30_20,duplication,1,0.01,supplier,Q15,7,50,14953.68,14555.14,1,1,1,1,1
2025_09_13,22_30_22,duplication,1,0.01,supplier,Q20,7,50,573.79,597.59,189,189,189,1,1
2025_09_13,22_32_26,duplication,1,0.01,supplier,Q21,7,50,12069.38,111196.1,397,397,397,1,1
2025_09_13,22_32_32,duplication,1,0.01,part,Q2,7,50,458,520,471,471,471,1,1
2025_09_13,22_32_39,duplication,1,0.01,part,Q8,7,50,6218.13,578.91,2,2,2,1,1
2025_09_13,22_32_46,duplication,1,0.01,part,Q9,7,50,3144.09,3175.17,175,175,138,0.788571429,0.788571429
2025_09_13,22_33_13,duplication,1,0.01,part,Q14,7,50,7036.45,19998.46,1,1,0,0,0
2025_09_13,22_33_16,duplication,1,0.01,part,Q16,7,50,1024.5,986.43,18191,18191,18191,1,1
2025_09_13,22_33_17,duplication,1,0.01,part,Q17,7,50,715.6,754.97,1,1,1,1,1
2025_09_13,22_33_18,duplication,1,0.01,part,Q19,7,50,380.18,455.31,1,1,1,1,1
2025_09_13,22_33_20,duplication,1,0.01,part,Q20,7,50,582.39,646.59,175,175,175,1,1
2025_09_13,22_34_05,duplication,1,0.01,partsupp,Q2,7,50,351.19,416.61,485,485,485,1,1
2025_09_13,22_34_12,duplication,1,0.01,partsupp,Q9,7,50,3245.24,3472.6,175,175,157,0.897142857,0.897142857
2025_09_13,22_34_14,duplication,1,0.01,partsupp,Q11,7,50,253.3,411.22,1241,1241,1241,1,1
2025_09_13,22_34_17,duplication,1,0.01,partsupp,Q16,7,50,1003.17,1342.35,18319,18319,18319,1,1
2025_09_13,22_42_04,duplication,1,0.01,lineitem,Q1,7,50,21283.36,21575.51,4,4,0,0,0
2025_09_13,22_42_14,duplication,1,0.01,lineitem,Q3,7,50,2927.77,5607,11370,11370,11369,0.999912049,0.999912049
2025_09_13,22_42_18,duplication,1,0.01,lineitem,Q4,7,50,1998.17,2369.39,5,5,5,1,1
2025_09_13,22_42_23,duplication,1,0.01,lineitem,Q5,7,50,1904.42,2420.35,5,5,4,0.8,0.8
2025_09_13,22_42_37,duplication,1,0.01,lineitem,Q6,7,50,6673.06,7120.78,1,1,0,0,0
2025_09_13,22_42_43,duplication,1,0.01,lineitem,Q7,7,50,1991.22,3662.9,4,4,4,1,1
2025_09_13,22_42_57,duplication,1,0.01,lineitem,Q8,7,50,6199.05,7174.24,2,2,2,1,1
2025_09_13,22_43_04,duplication,1,0.01,lineitem,Q9,7,50,3224.47,3362.7,175,175,141,0.805714286,0.805714286
2025_09_13,22_43_13,duplication,1,0.01,lineitem,Q10,7,50,3604.61,3911.14,37948,37948,37939,0.999762833,0.999762833
2025_09_13,22_43_30,duplication,1,0.01,lineitem,Q12,7,50,8157.07,8611.77,2,2,2,1,1
2025_09_13,22_43_45,duplication,1,0.01,lineitem,Q14,7,50,7207.18,7751.65,1,1,0,0,0
2025_09_13,22_44_14,duplication,1,0.01,lineitem,Q15,7,50,14724.97,14441.68,1,1,1,1,1
2025_09_13,22_44_16,duplication,1,0.01,lineitem,Q17,7,50,655.9,732.57,1,1,1,1,1
2025_09_13,22_44_42,duplication,1,0.01,lineitem,Q18,7,50,9201.94,16160.28,756,766,755,0.998677249,0.985639687
2025_09_13,22_44_43,duplication,1,0.01,lineitem,Q19,7,50,387.61,422.72,1,1,1,1,1
2025_09_13,22_44_45,duplication,1,0.01,lineitem,Q20,7,50,708.18,621.48,206,206,206,1,1
2025_09_13,22_45_13,duplication,1,0.01,lineitem,Q21,7,50,11996.79,14882.59,380,380,380,1,1
2025_09_13,22_45_32,duplication,1,0.01,region,Q2,8,50,347.5,372.84,454,454,454,1,1
2025_09_13,22_45_36,duplication,1,0.01,region,Q5,8,50,1945.29,1905.58,5,5,5,1,1
2025_09_13,22_45_49,duplication,1,0.01,region,Q8,8,50,6357.06,6102.83,2,2,2,1,1
